date,DateTime,timeline,day_night,temp,lux,PAR
03/24/22 05:10:00  PM,2022-03-24 17:10:00 UTC,1184,day,24.641,161.5,2.98775
03/24/22 05:20:00  PM,2022-03-24 17:20:00 UTC,1185,day,24.641,204.5,3.78325
03/24/22 05:30:00  PM,2022-03-24 17:30:00 UTC,1186,day,24.641,150.7,2.78795
03/24/22 05:40:00  PM,2022-03-24 17:40:00 UTC,1187,day,24.641,96.9,1.79265
03/24/22 05:50:00  PM,2022-03-24 17:50:00 UTC,1188,day,24.641,53.8,0.9953
03/24/22 06:00:00  PM,2022-03-24 18:00:00 UTC,1189,night,24.641,32.3,0.59755
03/24/22 06:10:00  PM,2022-03-24 18:10:00 UTC,1190,night,24.641,0,0
03/24/22 06:20:00  PM,2022-03-24 18:20:00 UTC,1191,night,24.641,0,0
03/24/22 06:30:00  PM,2022-03-24 18:30:00 UTC,1192,night,24.641,0,0
03/24/22 06:40:00  PM,2022-03-24 18:40:00 UTC,1193,night,24.641,0,0
03/24/22 06:50:00  PM,2022-03-24 18:50:00 UTC,1194,night,24.641,0,0
03/24/22 07:00:00  PM,2022-03-24 19:00:00 UTC,1195,night,24.641,0,0
03/24/22 07:10:00  PM,2022-03-24 19:10:00 UTC,1196,night,24.641,0,0
03/24/22 07:20:00  PM,2022-03-24 19:20:00 UTC,1197,night,24.641,0,0
03/24/22 07:30:00  PM,2022-03-24 19:30:00 UTC,1198,night,24.641,0,0
03/24/22 07:40:00  PM,2022-03-24 19:40:00 UTC,1199,night,24.545,0,0
03/24/22 07:50:00  PM,2022-03-24 19:50:00 UTC,1200,night,24.545,0,0
03/24/22 08:00:00  PM,2022-03-24 20:00:00 UTC,1201,night,24.545,0,0
03/24/22 08:10:00  PM,2022-03-24 20:10:00 UTC,1202,night,24.545,0,0
03/24/22 08:20:00  PM,2022-03-24 20:20:00 UTC,1203,night,24.545,0,0
03/24/22 08:30:00  PM,2022-03-24 20:30:00 UTC,1204,night,24.545,0,0
03/24/22 08:40:00  PM,2022-03-24 20:40:00 UTC,1205,night,24.545,0,0
03/24/22 08:50:00  PM,2022-03-24 20:50:00 UTC,1206,night,24.545,0,0
03/24/22 09:00:00  PM,2022-03-24 21:00:00 UTC,1207,night,24.545,0,0
03/24/22 09:10:00  PM,2022-03-24 21:10:00 UTC,1208,night,24.545,0,0
03/24/22 09:20:00  PM,2022-03-24 21:20:00 UTC,1209,night,24.545,0,0
03/24/22 09:30:00  PM,2022-03-24 21:30:00 UTC,1210,night,24.545,0,0
03/24/22 09:40:00  PM,2022-03-24 21:40:00 UTC,1211,night,24.545,0,0
03/24/22 09:50:00  PM,2022-03-24 21:50:00 UTC,1212,night,24.545,0,0
03/24/22 10:00:00  PM,2022-03-24 22:00:00 UTC,1213,night,24.545,0,0
03/24/22 10:10:00  PM,2022-03-24 22:10:00 UTC,1214,night,24.545,0,0
03/24/22 10:20:00  PM,2022-03-24 22:20:00 UTC,1215,night,24.545,0,0
03/24/22 10:30:00  PM,2022-03-24 22:30:00 UTC,1216,night,24.545,0,0
03/24/22 10:40:00  PM,2022-03-24 22:40:00 UTC,1217,night,24.545,0,0
03/24/22 10:50:00  PM,2022-03-24 22:50:00 UTC,1218,night,24.545,0,0
03/24/22 11:00:00  PM,2022-03-24 23:00:00 UTC,1219,night,24.545,0,0
03/24/22 11:10:00  PM,2022-03-24 23:10:00 UTC,1220,night,24.545,0,0
03/24/22 11:20:00  PM,2022-03-24 23:20:00 UTC,1221,night,24.545,0,0
03/24/22 11:30:00  PM,2022-03-24 23:30:00 UTC,1222,night,24.448,0,0
03/24/22 11:40:00  PM,2022-03-24 23:40:00 UTC,1223,night,24.448,0,0
03/24/22 11:50:00  PM,2022-03-24 23:50:00 UTC,1224,night,24.448,0,0
03/25/22 12:00:00  AM,2022-03-25 00:00:00 UTC,1225,night,24.448,0,0
03/25/22 12:10:00  AM,2022-03-25 00:10:00 UTC,1226,night,24.448,0,0
03/25/22 12:20:00  AM,2022-03-25 00:20:00 UTC,1227,night,24.448,0,0
03/25/22 12:30:00  AM,2022-03-25 00:30:00 UTC,1228,night,24.448,0,0
03/25/22 12:40:00  AM,2022-03-25 00:40:00 UTC,1229,night,24.448,0,0
03/25/22 12:50:00  AM,2022-03-25 00:50:00 UTC,1230,night,24.448,0,0
03/25/22 01:00:00  AM,2022-03-25 01:00:00 UTC,1231,night,24.448,0,0
03/25/22 01:10:00  AM,2022-03-25 01:10:00 UTC,1232,night,24.448,0,0
03/25/22 01:20:00  AM,2022-03-25 01:20:00 UTC,1233,night,24.448,0,0
03/25/22 01:30:00  AM,2022-03-25 01:30:00 UTC,1234,night,24.448,0,0
03/25/22 01:40:00  AM,2022-03-25 01:40:00 UTC,1235,night,24.448,0,0
03/25/22 01:50:00  AM,2022-03-25 01:50:00 UTC,1236,night,24.448,0,0
03/25/22 02:00:00  AM,2022-03-25 02:00:00 UTC,1237,night,24.448,0,0
03/25/22 02:10:00  AM,2022-03-25 02:10:00 UTC,1238,night,24.448,0,0
03/25/22 02:20:00  AM,2022-03-25 02:20:00 UTC,1239,night,24.448,0,0
03/25/22 02:30:00  AM,2022-03-25 02:30:00 UTC,1240,night,24.448,0,0
03/25/22 02:40:00  AM,2022-03-25 02:40:00 UTC,1241,night,24.448,0,0
03/25/22 02:50:00  AM,2022-03-25 02:50:00 UTC,1242,night,24.448,0,0
03/25/22 03:00:00  AM,2022-03-25 03:00:00 UTC,1243,night,24.448,0,0
03/25/22 03:10:00  AM,2022-03-25 03:10:00 UTC,1244,night,24.448,0,0
03/25/22 03:20:00  AM,2022-03-25 03:20:00 UTC,1245,night,24.448,0,0
03/25/22 03:30:00  AM,2022-03-25 03:30:00 UTC,1246,night,24.448,0,0
03/25/22 03:40:00  AM,2022-03-25 03:40:00 UTC,1247,night,24.351,0,0
03/25/22 03:50:00  AM,2022-03-25 03:50:00 UTC,1248,night,24.351,0,0
03/25/22 04:00:00  AM,2022-03-25 04:00:00 UTC,1249,night,24.351,0,0
03/25/22 04:10:00  AM,2022-03-25 04:10:00 UTC,1250,night,24.448,0,0
03/25/22 04:20:00  AM,2022-03-25 04:20:00 UTC,1251,night,24.448,0,0
03/25/22 04:30:00  AM,2022-03-25 04:30:00 UTC,1252,night,24.351,0,0
03/25/22 04:40:00  AM,2022-03-25 04:40:00 UTC,1253,night,24.351,0,0
03/25/22 04:50:00  AM,2022-03-25 04:50:00 UTC,1254,night,24.351,0,0
03/25/22 05:00:00  AM,2022-03-25 05:00:00 UTC,1255,night,24.351,0,0
03/25/22 05:10:00  AM,2022-03-25 05:10:00 UTC,1256,night,24.351,0,0
03/25/22 05:20:00  AM,2022-03-25 05:20:00 UTC,1257,night,24.351,0,0
03/25/22 05:30:00  AM,2022-03-25 05:30:00 UTC,1258,night,24.351,0,0
03/25/22 05:40:00  AM,2022-03-25 05:40:00 UTC,1259,night,24.351,0,0
03/25/22 05:50:00  AM,2022-03-25 05:50:00 UTC,1260,night,24.351,0,0
03/25/22 06:00:00  AM,2022-03-25 06:00:00 UTC,1261,day,24.448,0,0
03/25/22 06:10:00  AM,2022-03-25 06:10:00 UTC,1262,day,24.448,21.5,0.39775
03/25/22 06:20:00  AM,2022-03-25 06:20:00 UTC,1263,day,24.351,64.6,1.1951
03/25/22 06:30:00  AM,2022-03-25 06:30:00 UTC,1264,day,24.351,139.9,2.58815
03/25/22 06:40:00  AM,2022-03-25 06:40:00 UTC,1265,day,24.448,183,3.3855
03/25/22 06:50:00  AM,2022-03-25 06:50:00 UTC,1266,day,24.448,247.6,4.5806
03/25/22 07:00:00  AM,2022-03-25 07:00:00 UTC,1267,day,24.448,344.4,6.3714
03/25/22 07:10:00  AM,2022-03-25 07:10:00 UTC,1268,day,24.448,505.9,9.35915
03/25/22 07:20:00  AM,2022-03-25 07:20:00 UTC,1269,day,24.448,559.7,10.35445
03/25/22 07:30:00  AM,2022-03-25 07:30:00 UTC,1270,day,24.448,699.7,12.94445
03/25/22 07:40:00  AM,2022-03-25 07:40:00 UTC,1271,day,24.448,861.1,15.93035
03/25/22 07:50:00  AM,2022-03-25 07:50:00 UTC,1272,day,24.448,990.3,18.32055
03/25/22 08:00:00  AM,2022-03-25 08:00:00 UTC,1273,day,24.448,1001,18.5185
03/25/22 08:10:00  AM,2022-03-25 08:10:00 UTC,1274,day,24.448,1087.2,20.1132
03/25/22 08:20:00  AM,2022-03-25 08:20:00 UTC,1275,day,24.448,1334.7,24.69195
03/25/22 08:30:00  AM,2022-03-25 08:30:00 UTC,1276,day,24.448,1550,28.675
03/25/22 08:40:00  AM,2022-03-25 08:40:00 UTC,1277,day,24.448,1550,28.675
03/25/22 08:50:00  AM,2022-03-25 08:50:00 UTC,1278,day,24.545,2066.7,38.23395
03/25/22 09:00:00  AM,2022-03-25 09:00:00 UTC,1279,day,24.545,2152.8,39.8268
03/25/22 09:10:00  AM,2022-03-25 09:10:00 UTC,1280,day,24.545,2411.1,44.60535
03/25/22 09:20:00  AM,2022-03-25 09:20:00 UTC,1281,day,24.545,1980.6,36.6411
03/25/22 09:30:00  AM,2022-03-25 09:30:00 UTC,1282,day,24.545,2411.1,44.60535
03/25/22 09:40:00  AM,2022-03-25 09:40:00 UTC,1283,day,24.545,1636.1,30.26785
03/25/22 09:50:00  AM,2022-03-25 09:50:00 UTC,1284,day,24.545,2669.5,49.38575
03/25/22 10:00:00  AM,2022-03-25 10:00:00 UTC,1285,day,24.641,3272.2,60.5357
03/25/22 10:10:00  AM,2022-03-25 10:10:00 UTC,1286,day,24.641,3444.5,63.72325
03/25/22 10:20:00  AM,2022-03-25 10:20:00 UTC,1287,day,24.641,4650,86.025
03/25/22 10:30:00  AM,2022-03-25 10:30:00 UTC,1288,day,24.738,7233.4,133.8179
03/25/22 10:40:00  AM,2022-03-25 10:40:00 UTC,1289,day,24.738,10333.4,191.1679
03/25/22 10:50:00  AM,2022-03-25 10:50:00 UTC,1290,day,24.738,7233.4,133.8179
03/25/22 11:00:00  AM,2022-03-25 11:00:00 UTC,1291,day,24.835,10677.8,197.5393
03/25/22 11:10:00  AM,2022-03-25 11:10:00 UTC,1292,day,24.835,10333.4,191.1679
03/25/22 11:20:00  AM,2022-03-25 11:20:00 UTC,1293,day,24.835,9644.5,178.42325
03/25/22 11:30:00  AM,2022-03-25 11:30:00 UTC,1294,day,24.835,7233.4,133.8179
03/25/22 11:40:00  AM,2022-03-25 11:40:00 UTC,1295,day,24.835,2497.2,46.1982
03/25/22 11:50:00  AM,2022-03-25 11:50:00 UTC,1296,day,24.931,5166.7,95.58395
03/25/22 12:00:00  PM,2022-03-25 12:00:00 UTC,1297,day,24.931,6200,114.7
03/25/22 12:10:00  PM,2022-03-25 12:10:00 UTC,1298,day,24.931,7233.4,133.8179
03/25/22 12:20:00  PM,2022-03-25 12:20:00 UTC,1299,day,24.931,8266.7,152.93395
03/25/22 12:30:00  PM,2022-03-25 12:30:00 UTC,1300,day,25.028,7233.4,133.8179
03/25/22 12:40:00  PM,2022-03-25 12:40:00 UTC,1301,day,25.028,4133.4,76.4679
03/25/22 12:50:00  PM,2022-03-25 12:50:00 UTC,1302,day,25.028,4305.6,79.6536
03/25/22 01:00:00  PM,2022-03-25 13:00:00 UTC,1303,day,25.028,5166.7,95.58395
03/25/22 01:10:00  PM,2022-03-25 13:10:00 UTC,1304,day,25.028,4477.8,82.8393
03/25/22 01:20:00  PM,2022-03-25 13:20:00 UTC,1305,day,25.222,16533.4,305.8679
03/25/22 01:30:00  PM,2022-03-25 13:30:00 UTC,1306,day,25.319,21355.7,395.08045
03/25/22 01:40:00  PM,2022-03-25 13:40:00 UTC,1307,day,25.222,16533.4,305.8679
03/25/22 01:50:00  PM,2022-03-25 13:50:00 UTC,1308,day,25.222,5511.1,101.95535
03/25/22 02:00:00  PM,2022-03-25 14:00:00 UTC,1309,day,25.125,5166.7,95.58395
03/25/22 02:10:00  PM,2022-03-25 14:10:00 UTC,1310,day,25.125,2755.6,50.9786
03/25/22 02:20:00  PM,2022-03-25 14:20:00 UTC,1311,day,25.125,2755.6,50.9786
03/25/22 02:30:00  PM,2022-03-25 14:30:00 UTC,1312,day,25.222,3616.7,66.90895
03/25/22 02:40:00  PM,2022-03-25 14:40:00 UTC,1313,day,25.222,2755.6,50.9786
03/25/22 02:50:00  PM,2022-03-25 14:50:00 UTC,1314,day,25.222,2755.6,50.9786
03/25/22 03:00:00  PM,2022-03-25 15:00:00 UTC,1315,day,25.222,2325,43.0125
03/25/22 03:10:00  PM,2022-03-25 15:10:00 UTC,1316,day,25.319,2497.2,46.1982
03/25/22 03:20:00  PM,2022-03-25 15:20:00 UTC,1317,day,25.319,2066.7,38.23395
03/25/22 03:30:00  PM,2022-03-25 15:30:00 UTC,1318,day,25.319,1130.2,20.9087
03/25/22 03:40:00  PM,2022-03-25 15:40:00 UTC,1319,day,25.319,1894.5,35.04825
03/25/22 03:50:00  PM,2022-03-25 15:50:00 UTC,1320,day,25.319,2152.8,39.8268
03/25/22 04:00:00  PM,2022-03-25 16:00:00 UTC,1321,day,25.319,1345.5,24.89175
03/25/22 04:10:00  PM,2022-03-25 16:10:00 UTC,1322,day,25.416,1324,24.494
03/25/22 04:20:00  PM,2022-03-25 16:20:00 UTC,1323,day,25.416,1087.2,20.1132
03/25/22 04:30:00  PM,2022-03-25 16:30:00 UTC,1324,day,25.416,1259.4,23.2989
03/25/22 04:40:00  PM,2022-03-25 16:40:00 UTC,1325,day,25.416,376.7,6.96895
03/25/22 04:50:00  PM,2022-03-25 16:50:00 UTC,1326,day,25.513,635.1,11.74935
03/25/22 05:00:00  PM,2022-03-25 17:00:00 UTC,1327,day,25.513,344.4,6.3714
03/25/22 05:10:00  PM,2022-03-25 17:10:00 UTC,1328,day,25.513,785.8,14.5373
03/25/22 05:20:00  PM,2022-03-25 17:20:00 UTC,1329,day,25.513,699.7,12.94445
03/25/22 05:30:00  PM,2022-03-25 17:30:00 UTC,1330,day,25.513,430.6,7.9661
03/25/22 05:40:00  PM,2022-03-25 17:40:00 UTC,1331,day,25.513,279.9,5.17815
03/25/22 05:50:00  PM,2022-03-25 17:50:00 UTC,1332,day,25.513,86.1,1.59285
03/25/22 06:00:00  PM,2022-03-25 18:00:00 UTC,1333,night,25.513,21.5,0.39775
03/25/22 06:10:00  PM,2022-03-25 18:10:00 UTC,1334,night,25.61,0,0
03/25/22 06:20:00  PM,2022-03-25 18:20:00 UTC,1335,night,25.61,0,0
03/25/22 06:30:00  PM,2022-03-25 18:30:00 UTC,1336,night,25.61,0,0
03/25/22 06:40:00  PM,2022-03-25 18:40:00 UTC,1337,night,25.61,0,0
03/25/22 06:50:00  PM,2022-03-25 18:50:00 UTC,1338,night,25.61,0,0
03/25/22 07:00:00  PM,2022-03-25 19:00:00 UTC,1339,night,25.61,0,0
03/25/22 07:10:00  PM,2022-03-25 19:10:00 UTC,1340,night,25.61,0,0
03/25/22 07:20:00  PM,2022-03-25 19:20:00 UTC,1341,night,25.61,0,0
03/25/22 07:30:00  PM,2022-03-25 19:30:00 UTC,1342,night,25.61,0,0
03/25/22 07:40:00  PM,2022-03-25 19:40:00 UTC,1343,night,25.61,0,0
03/25/22 07:50:00  PM,2022-03-25 19:50:00 UTC,1344,night,25.61,0,0
03/25/22 08:00:00  PM,2022-03-25 20:00:00 UTC,1345,night,25.61,0,0
03/25/22 08:10:00  PM,2022-03-25 20:10:00 UTC,1346,night,25.708,0,0
03/25/22 08:20:00  PM,2022-03-25 20:20:00 UTC,1347,night,25.708,0,0
03/25/22 08:30:00  PM,2022-03-25 20:30:00 UTC,1348,night,25.708,0,0
03/25/22 08:40:00  PM,2022-03-25 20:40:00 UTC,1349,night,25.708,0,0
03/25/22 08:50:00  PM,2022-03-25 20:50:00 UTC,1350,night,25.708,0,0
03/25/22 09:00:00  PM,2022-03-25 21:00:00 UTC,1351,night,25.708,0,0
03/25/22 09:10:00  PM,2022-03-25 21:10:00 UTC,1352,night,25.708,0,0
03/25/22 09:20:00  PM,2022-03-25 21:20:00 UTC,1353,night,25.708,0,0
03/25/22 09:30:00  PM,2022-03-25 21:30:00 UTC,1354,night,25.708,0,0
03/25/22 09:40:00  PM,2022-03-25 21:40:00 UTC,1355,night,25.708,0,0
03/25/22 09:50:00  PM,2022-03-25 21:50:00 UTC,1356,night,25.708,0,0
03/25/22 10:00:00  PM,2022-03-25 22:00:00 UTC,1357,night,25.708,0,0
03/25/22 10:10:00  PM,2022-03-25 22:10:00 UTC,1358,night,25.805,0,0
03/25/22 10:20:00  PM,2022-03-25 22:20:00 UTC,1359,night,25.805,0,0
03/25/22 10:30:00  PM,2022-03-25 22:30:00 UTC,1360,night,25.805,0,0
03/25/22 10:40:00  PM,2022-03-25 22:40:00 UTC,1361,night,25.805,0,0
03/25/22 10:50:00  PM,2022-03-25 22:50:00 UTC,1362,night,25.805,0,0
03/25/22 11:00:00  PM,2022-03-25 23:00:00 UTC,1363,night,25.805,0,0
03/25/22 11:10:00  PM,2022-03-25 23:10:00 UTC,1364,night,25.805,0,0
03/25/22 11:20:00  PM,2022-03-25 23:20:00 UTC,1365,night,25.805,0,0
03/25/22 11:30:00  PM,2022-03-25 23:30:00 UTC,1366,night,25.805,0,0
03/25/22 11:40:00  PM,2022-03-25 23:40:00 UTC,1367,night,25.805,0,0
03/25/22 11:50:00  PM,2022-03-25 23:50:00 UTC,1368,night,25.805,0,0
03/26/22 12:00:00  AM,2022-03-26 00:00:00 UTC,1369,night,25.805,0,0
03/26/22 12:10:00  AM,2022-03-26 00:10:00 UTC,1370,night,25.805,0,0
03/26/22 12:20:00  AM,2022-03-26 00:20:00 UTC,1371,night,25.902,0,0
03/26/22 12:30:00  AM,2022-03-26 00:30:00 UTC,1372,night,25.902,0,0
03/26/22 12:40:00  AM,2022-03-26 00:40:00 UTC,1373,night,25.902,0,0
03/26/22 12:50:00  AM,2022-03-26 00:50:00 UTC,1374,night,25.902,0,0
03/26/22 01:00:00  AM,2022-03-26 01:00:00 UTC,1375,night,25.902,0,0
03/26/22 01:10:00  AM,2022-03-26 01:10:00 UTC,1376,night,25.902,0,0
03/26/22 01:20:00  AM,2022-03-26 01:20:00 UTC,1377,night,25.902,0,0
03/26/22 01:30:00  AM,2022-03-26 01:30:00 UTC,1378,night,25.902,0,0
03/26/22 01:40:00  AM,2022-03-26 01:40:00 UTC,1379,night,25.902,0,0
03/26/22 01:50:00  AM,2022-03-26 01:50:00 UTC,1380,night,25.902,0,0
03/26/22 02:00:00  AM,2022-03-26 02:00:00 UTC,1381,night,25.902,0,0
03/26/22 02:10:00  AM,2022-03-26 02:10:00 UTC,1382,night,26,0,0
03/26/22 02:20:00  AM,2022-03-26 02:20:00 UTC,1383,night,26,0,0
03/26/22 02:30:00  AM,2022-03-26 02:30:00 UTC,1384,night,26,0,0
03/26/22 02:40:00  AM,2022-03-26 02:40:00 UTC,1385,night,26,0,0
03/26/22 02:50:00  AM,2022-03-26 02:50:00 UTC,1386,night,26,0,0
03/26/22 03:00:00  AM,2022-03-26 03:00:00 UTC,1387,night,26,0,0
03/26/22 03:10:00  AM,2022-03-26 03:10:00 UTC,1388,night,26,0,0
03/26/22 03:20:00  AM,2022-03-26 03:20:00 UTC,1389,night,26,0,0
03/26/22 03:30:00  AM,2022-03-26 03:30:00 UTC,1390,night,26,0,0
03/26/22 03:40:00  AM,2022-03-26 03:40:00 UTC,1391,night,26,0,0
03/26/22 03:50:00  AM,2022-03-26 03:50:00 UTC,1392,night,26,0,0
03/26/22 04:00:00  AM,2022-03-26 04:00:00 UTC,1393,night,26,0,0
03/26/22 04:10:00  AM,2022-03-26 04:10:00 UTC,1394,night,26,0,0
03/26/22 04:20:00  AM,2022-03-26 04:20:00 UTC,1395,night,26,0,0
03/26/22 04:30:00  AM,2022-03-26 04:30:00 UTC,1396,night,26,0,0
03/26/22 04:40:00  AM,2022-03-26 04:40:00 UTC,1397,night,26,0,0
03/26/22 04:50:00  AM,2022-03-26 04:50:00 UTC,1398,night,26.097,0,0
03/26/22 05:00:00  AM,2022-03-26 05:00:00 UTC,1399,night,26.097,0,0
03/26/22 05:10:00  AM,2022-03-26 05:10:00 UTC,1400,night,26.097,0,0
03/26/22 05:20:00  AM,2022-03-26 05:20:00 UTC,1401,night,26.097,0,0
03/26/22 05:30:00  AM,2022-03-26 05:30:00 UTC,1402,night,26.097,0,0
03/26/22 05:40:00  AM,2022-03-26 05:40:00 UTC,1403,night,26.097,0,0
03/26/22 05:50:00  AM,2022-03-26 05:50:00 UTC,1404,night,26.097,0,0
03/26/22 06:00:00  AM,2022-03-26 06:00:00 UTC,1405,day,26.097,0,0
03/26/22 06:10:00  AM,2022-03-26 06:10:00 UTC,1406,day,26.097,10.8,0.1998
03/26/22 06:20:00  AM,2022-03-26 06:20:00 UTC,1407,day,26.097,21.5,0.39775
03/26/22 06:30:00  AM,2022-03-26 06:30:00 UTC,1408,day,26.097,43.1,0.79735
03/26/22 06:40:00  AM,2022-03-26 06:40:00 UTC,1409,day,26.097,75.3,1.39305
03/26/22 06:50:00  AM,2022-03-26 06:50:00 UTC,1410,day,26.097,64.6,1.1951
03/26/22 07:00:00  AM,2022-03-26 07:00:00 UTC,1411,day,26.097,86.1,1.59285
03/26/22 07:10:00  AM,2022-03-26 07:10:00 UTC,1412,day,26.097,86.1,1.59285
03/26/22 07:20:00  AM,2022-03-26 07:20:00 UTC,1413,day,26.097,96.9,1.79265
03/26/22 07:30:00  AM,2022-03-26 07:30:00 UTC,1414,day,26.097,462.9,8.56365
03/26/22 07:40:00  AM,2022-03-26 07:40:00 UTC,1415,day,26.195,753.5,13.93975
03/26/22 07:50:00  AM,2022-03-26 07:50:00 UTC,1416,day,26.195,688.9,12.74465
03/26/22 08:00:00  AM,2022-03-26 08:00:00 UTC,1417,day,26.195,279.9,5.17815
03/26/22 08:10:00  AM,2022-03-26 08:10:00 UTC,1418,day,26.195,269.1,4.97835
03/26/22 08:20:00  AM,2022-03-26 08:20:00 UTC,1419,day,26.195,1356.3,25.09155
03/26/22 08:30:00  AM,2022-03-26 08:30:00 UTC,1420,day,26.195,1550,28.675
03/26/22 08:40:00  AM,2022-03-26 08:40:00 UTC,1421,day,26.195,1894.5,35.04825
03/26/22 08:50:00  AM,2022-03-26 08:50:00 UTC,1422,day,26.195,2325,43.0125
03/26/22 09:00:00  AM,2022-03-26 09:00:00 UTC,1423,day,26.292,2669.5,49.38575
03/26/22 09:10:00  AM,2022-03-26 09:10:00 UTC,1424,day,26.292,2583.4,47.7929
03/26/22 09:20:00  AM,2022-03-26 09:20:00 UTC,1425,day,26.292,2497.2,46.1982
03/26/22 09:30:00  AM,2022-03-26 09:30:00 UTC,1426,day,26.292,2583.4,47.7929
03/26/22 09:40:00  AM,2022-03-26 09:40:00 UTC,1427,day,26.292,2669.5,49.38575
03/26/22 09:50:00  AM,2022-03-26 09:50:00 UTC,1428,day,26.292,3100,57.35
03/26/22 10:00:00  AM,2022-03-26 10:00:00 UTC,1429,day,26.292,1087.2,20.1132
03/26/22 10:10:00  AM,2022-03-26 10:10:00 UTC,1430,day,26.39,4994.5,92.39825
03/26/22 10:20:00  AM,2022-03-26 10:20:00 UTC,1431,day,26.488,7233.4,133.8179
03/26/22 10:30:00  AM,2022-03-26 10:30:00 UTC,1432,day,26.488,9300.1,172.05185
03/26/22 10:40:00  AM,2022-03-26 10:40:00 UTC,1433,day,26.488,8266.7,152.93395
03/26/22 10:50:00  AM,2022-03-26 10:50:00 UTC,1434,day,26.585,9300.1,172.05185
03/26/22 11:00:00  AM,2022-03-26 11:00:00 UTC,1435,day,26.585,11022.3,203.91255
03/26/22 11:10:00  AM,2022-03-26 11:10:00 UTC,1436,day,26.683,10333.4,191.1679
03/26/22 11:20:00  AM,2022-03-26 11:20:00 UTC,1437,day,26.683,14466.8,267.6358
03/26/22 11:30:00  AM,2022-03-26 11:30:00 UTC,1438,day,26.781,15844.5,293.12325
03/26/22 11:40:00  AM,2022-03-26 11:40:00 UTC,1439,day,26.781,14466.8,267.6358
03/26/22 11:50:00  AM,2022-03-26 11:50:00 UTC,1440,day,26.781,15155.7,280.38045
03/26/22 12:00:00  PM,2022-03-26 12:00:00 UTC,1441,day,26.781,15844.5,293.12325
03/26/22 12:10:00  PM,2022-03-26 12:10:00 UTC,1442,day,26.781,15844.5,293.12325
03/26/22 12:20:00  PM,2022-03-26 12:20:00 UTC,1443,day,26.781,11711.2,216.6572
03/26/22 12:30:00  PM,2022-03-26 12:30:00 UTC,1444,day,26.781,12400.1,229.40185
03/26/22 12:40:00  PM,2022-03-26 12:40:00 UTC,1445,day,26.781,10677.8,197.5393
03/26/22 12:50:00  PM,2022-03-26 12:50:00 UTC,1446,day,26.781,6200,114.7
03/26/22 01:00:00  PM,2022-03-26 13:00:00 UTC,1447,day,26.781,4133.4,76.4679
03/26/22 01:10:00  PM,2022-03-26 13:10:00 UTC,1448,day,26.781,3444.5,63.72325
03/26/22 01:20:00  PM,2022-03-26 13:20:00 UTC,1449,day,26.781,3100,57.35
03/26/22 01:30:00  PM,2022-03-26 13:30:00 UTC,1450,day,26.781,2755.6,50.9786
03/26/22 01:40:00  PM,2022-03-26 13:40:00 UTC,1451,day,26.781,2497.2,46.1982
03/26/22 01:50:00  PM,2022-03-26 13:50:00 UTC,1452,day,26.781,2325,43.0125
03/26/22 02:00:00  PM,2022-03-26 14:00:00 UTC,1453,day,26.781,2238.9,41.41965
03/26/22 02:10:00  PM,2022-03-26 14:10:00 UTC,1454,day,26.781,1980.6,36.6411
03/26/22 02:20:00  PM,2022-03-26 14:20:00 UTC,1455,day,26.781,1894.5,35.04825
03/26/22 02:30:00  PM,2022-03-26 14:30:00 UTC,1456,day,26.879,1808.3,33.45355
03/26/22 02:40:00  PM,2022-03-26 14:40:00 UTC,1457,day,26.879,1722.2,31.8607
03/26/22 02:50:00  PM,2022-03-26 14:50:00 UTC,1458,day,26.879,1636.1,30.26785
03/26/22 03:00:00  PM,2022-03-26 15:00:00 UTC,1459,day,26.879,1550,28.675
03/26/22 03:10:00  PM,2022-03-26 15:10:00 UTC,1460,day,26.879,1463.9,27.08215
03/26/22 03:20:00  PM,2022-03-26 15:20:00 UTC,1461,day,26.977,1463.9,27.08215
03/26/22 03:30:00  PM,2022-03-26 15:30:00 UTC,1462,day,26.977,1377.8,25.4893
03/26/22 03:40:00  PM,2022-03-26 15:40:00 UTC,1463,day,26.977,1324,24.494
03/26/22 03:50:00  PM,2022-03-26 15:50:00 UTC,1464,day,26.977,1194.8,22.1038
03/26/22 04:00:00  PM,2022-03-26 16:00:00 UTC,1465,day,26.977,1119.5,20.71075
03/26/22 04:10:00  PM,2022-03-26 16:10:00 UTC,1466,day,26.977,1087.2,20.1132
03/26/22 04:20:00  PM,2022-03-26 16:20:00 UTC,1467,day,26.977,1054.9,19.51565
03/26/22 04:30:00  PM,2022-03-26 16:30:00 UTC,1468,day,27.075,1162.5,21.50625
03/26/22 04:40:00  PM,2022-03-26 16:40:00 UTC,1469,day,27.075,1227.1,22.70135
03/26/22 04:50:00  PM,2022-03-26 16:50:00 UTC,1470,day,27.075,1011.8,18.7183
03/26/22 05:00:00  PM,2022-03-26 17:00:00 UTC,1471,day,27.075,893.4,16.5279
03/26/22 05:10:00  PM,2022-03-26 17:10:00 UTC,1472,day,27.075,861.1,15.93035
03/26/22 05:20:00  PM,2022-03-26 17:20:00 UTC,1473,day,27.075,656.6,12.1471
03/26/22 05:30:00  PM,2022-03-26 17:30:00 UTC,1474,day,27.075,441.3,8.16405
03/26/22 05:40:00  PM,2022-03-26 17:40:00 UTC,1475,day,27.075,279.9,5.17815
03/26/22 05:50:00  PM,2022-03-26 17:50:00 UTC,1476,day,27.075,139.9,2.58815
