day_night,DateTime,lux,PAR,site
night,2023-07-21 00:30:00 UTC,0,0,Inlet
night,2023-07-21 00:40:00 UTC,0,0,Inlet
night,2023-07-21 00:50:00 UTC,0,0,Inlet
night,2023-07-21 01:00:00 UTC,0,0,Inlet
night,2023-07-21 01:10:00 UTC,0,0,Inlet
night,2023-07-21 01:20:00 UTC,0,0,Inlet
night,2023-07-21 01:30:00 UTC,0,0,Inlet
night,2023-07-21 01:40:00 UTC,0,0,Inlet
night,2023-07-21 01:50:00 UTC,0,0,Inlet
night,2023-07-21 02:00:00 UTC,0,0,Inlet
night,2023-07-21 02:10:00 UTC,0,0,Inlet
night,2023-07-21 02:20:00 UTC,0,0,Inlet
night,2023-07-21 02:30:00 UTC,0,0,Inlet
night,2023-07-21 02:40:00 UTC,0,0,Inlet
night,2023-07-21 02:50:00 UTC,0,0,Inlet
night,2023-07-21 03:00:00 UTC,0,0,Inlet
night,2023-07-21 03:10:00 UTC,0,0,Inlet
night,2023-07-21 03:20:00 UTC,0,0,Inlet
night,2023-07-21 03:30:00 UTC,0,0,Inlet
night,2023-07-21 03:40:00 UTC,0,0,Inlet
night,2023-07-21 03:50:00 UTC,0,0,Inlet
night,2023-07-21 04:00:00 UTC,0,0,Inlet
night,2023-07-21 04:10:00 UTC,0,0,Inlet
night,2023-07-21 04:20:00 UTC,0,0,Inlet
night,2023-07-21 04:30:00 UTC,0,0,Inlet
night,2023-07-21 04:40:00 UTC,0,0,Inlet
night,2023-07-21 04:50:00 UTC,0,0,Inlet
night,2023-07-21 05:00:00 UTC,0,0,Inlet
night,2023-07-21 05:10:00 UTC,0,0,Inlet
night,2023-07-21 05:20:00 UTC,10.8,0.1998,Inlet
night,2023-07-21 05:30:00 UTC,64.6,1.1951,Inlet
night,2023-07-21 05:40:00 UTC,172.2,3.1857,Inlet
night,2023-07-21 05:50:00 UTC,312.2,5.7757,Inlet
day,2023-07-21 06:00:00 UTC,527.4,9.7569,Inlet
day,2023-07-21 06:10:00 UTC,785.8,14.5373,Inlet
day,2023-07-21 06:20:00 UTC,1130.2,20.9087,Inlet
day,2023-07-21 06:30:00 UTC,1463.9,27.08215,Inlet
day,2023-07-21 06:40:00 UTC,1636.1,30.26785,Inlet
day,2023-07-21 06:50:00 UTC,1808.3,33.45355,Inlet
day,2023-07-21 07:00:00 UTC,2152.8,39.8268,Inlet
day,2023-07-21 07:10:00 UTC,2755.6,50.9786,Inlet
day,2023-07-21 07:20:00 UTC,3444.5,63.72325,Inlet
day,2023-07-21 07:30:00 UTC,3616.7,66.90895,Inlet
day,2023-07-21 07:40:00 UTC,5166.7,95.58395,Inlet
day,2023-07-21 07:50:00 UTC,4822.3,89.21255,Inlet
day,2023-07-21 08:00:00 UTC,6200,114.7,Inlet
day,2023-07-21 08:10:00 UTC,6544.5,121.07325,Inlet
day,2023-07-21 08:20:00 UTC,10677.8,197.5393,Inlet
day,2023-07-21 08:30:00 UTC,8266.7,152.93395,Inlet
day,2023-07-21 08:40:00 UTC,12400.1,229.40185,Inlet
day,2023-07-21 08:50:00 UTC,14466.8,267.6358,Inlet
day,2023-07-21 09:00:00 UTC,12400.1,229.40185,Inlet
day,2023-07-21 09:10:00 UTC,8266.7,152.93395,Inlet
day,2023-07-21 09:20:00 UTC,13777.9,254.89115,Inlet
day,2023-07-21 09:30:00 UTC,13777.9,254.89115,Inlet
day,2023-07-21 09:40:00 UTC,15155.7,280.38045,Inlet
day,2023-07-21 09:50:00 UTC,16533.4,305.8679,Inlet
day,2023-07-21 10:00:00 UTC,11022.3,203.91255,Inlet
day,2023-07-21 10:10:00 UTC,17222.3,318.61255,Inlet
day,2023-07-21 10:20:00 UTC,23422.4,433.3144,Inlet
day,2023-07-21 10:30:00 UTC,12400.1,229.40185,Inlet
day,2023-07-21 10:40:00 UTC,18600.1,344.10185,Inlet
day,2023-07-21 10:50:00 UTC,19289,356.8465,Inlet
day,2023-07-21 11:00:00 UTC,14466.8,267.6358,Inlet
day,2023-07-21 11:10:00 UTC,20666.8,382.3358,Inlet
day,2023-07-21 11:20:00 UTC,22044.6,407.8251,Inlet
day,2023-07-21 11:30:00 UTC,12400.1,229.40185,Inlet
day,2023-07-21 11:40:00 UTC,18600.1,344.10185,Inlet
day,2023-07-21 11:50:00 UTC,19289,356.8465,Inlet
day,2023-07-21 12:00:00 UTC,22044.6,407.8251,Inlet
day,2023-07-21 12:10:00 UTC,7233.4,133.8179,Inlet
day,2023-07-21 12:20:00 UTC,16533.4,305.8679,Inlet
day,2023-07-21 12:30:00 UTC,13089,242.1465,Inlet
day,2023-07-21 12:40:00 UTC,3788.9,70.09465,Inlet
day,2023-07-21 12:50:00 UTC,21355.7,395.08045,Inlet
day,2023-07-21 13:00:00 UTC,15155.7,280.38045,Inlet
day,2023-07-21 13:10:00 UTC,16533.4,305.8679,Inlet
day,2023-07-21 13:20:00 UTC,20666.8,382.3358,Inlet
day,2023-07-21 13:30:00 UTC,14466.8,267.6358,Inlet
day,2023-07-21 13:40:00 UTC,13089,242.1465,Inlet
day,2023-07-21 13:50:00 UTC,10677.8,197.5393,Inlet
day,2023-07-21 14:00:00 UTC,9300.1,172.05185,Inlet
day,2023-07-21 14:10:00 UTC,12400.1,229.40185,Inlet
day,2023-07-21 14:20:00 UTC,9300.1,172.05185,Inlet
day,2023-07-21 14:30:00 UTC,9644.5,178.42325,Inlet
day,2023-07-21 14:40:00 UTC,5511.1,101.95535,Inlet
day,2023-07-21 14:50:00 UTC,8611.2,159.3072,Inlet
day,2023-07-21 15:00:00 UTC,7577.8,140.1893,Inlet
day,2023-07-21 15:10:00 UTC,3100,57.35,Inlet
day,2023-07-21 15:20:00 UTC,4994.5,92.39825,Inlet
day,2023-07-21 15:30:00 UTC,2325,43.0125,Inlet
day,2023-07-21 15:40:00 UTC,2669.5,49.38575,Inlet
day,2023-07-21 15:50:00 UTC,1980.6,36.6411,Inlet
day,2023-07-21 16:00:00 UTC,1722.2,31.8607,Inlet
day,2023-07-21 16:10:00 UTC,1291.7,23.89645,Inlet
day,2023-07-21 16:20:00 UTC,1259.4,23.2989,Inlet
day,2023-07-21 16:30:00 UTC,1205.6,22.3036,Inlet
day,2023-07-21 16:40:00 UTC,1130.2,20.9087,Inlet
day,2023-07-21 16:50:00 UTC,893.4,16.5279,Inlet
day,2023-07-21 17:00:00 UTC,807.3,14.93505,Inlet
day,2023-07-21 17:10:00 UTC,731.9,13.54015,Inlet
day,2023-07-21 17:20:00 UTC,828.8,15.3328,Inlet
day,2023-07-21 17:30:00 UTC,839.6,15.5326,Inlet
day,2023-07-21 17:40:00 UTC,581.3,10.75405,Inlet
day,2023-07-21 17:50:00 UTC,495.1,9.15935,Inlet
night,2023-07-21 18:00:00 UTC,430.6,7.9661,Inlet
night,2023-07-21 18:10:00 UTC,333.7,6.17345,Inlet
night,2023-07-21 18:20:00 UTC,236.8,4.3808,Inlet
night,2023-07-21 18:30:00 UTC,139.9,2.58815,Inlet
night,2023-07-21 18:40:00 UTC,43.1,0.79735,Inlet
night,2023-07-21 18:50:00 UTC,0,0,Inlet
night,2023-07-21 19:00:00 UTC,0,0,Inlet
night,2023-07-21 19:10:00 UTC,0,0,Inlet
night,2023-07-21 19:20:00 UTC,0,0,Inlet
night,2023-07-21 19:30:00 UTC,0,0,Inlet
night,2023-07-21 19:40:00 UTC,0,0,Inlet
night,2023-07-21 19:50:00 UTC,0,0,Inlet
night,2023-07-21 20:00:00 UTC,0,0,Inlet
night,2023-07-21 20:10:00 UTC,0,0,Inlet
night,2023-07-21 20:20:00 UTC,0,0,Inlet
night,2023-07-21 20:30:00 UTC,0,0,Inlet
night,2023-07-21 20:40:00 UTC,0,0,Inlet
night,2023-07-21 20:50:00 UTC,0,0,Inlet
night,2023-07-21 21:00:00 UTC,0,0,Inlet
night,2023-07-21 21:10:00 UTC,0,0,Inlet
night,2023-07-21 21:20:00 UTC,0,0,Inlet
night,2023-07-21 21:30:00 UTC,0,0,Inlet
night,2023-07-21 21:40:00 UTC,0,0,Inlet
night,2023-07-21 21:50:00 UTC,0,0,Inlet
night,2023-07-21 22:00:00 UTC,0,0,Inlet
night,2023-07-21 22:10:00 UTC,0,0,Inlet
night,2023-07-21 22:20:00 UTC,0,0,Inlet
night,2023-07-21 22:30:00 UTC,0,0,Inlet
night,2023-07-21 22:40:00 UTC,0,0,Inlet
night,2023-07-21 22:50:00 UTC,0,0,Inlet
night,2023-07-21 23:00:00 UTC,0,0,Inlet
night,2023-07-21 23:10:00 UTC,0,0,Inlet
night,2023-07-21 23:20:00 UTC,0,0,Inlet
night,2023-07-21 23:30:00 UTC,0,0,Inlet
night,2023-07-21 23:40:00 UTC,0,0,Inlet
night,2023-07-21 23:50:00 UTC,0,0,Inlet
night,2023-07-22 00:00:00 UTC,0,0,Inlet
night,2023-07-22 00:10:00 UTC,0,0,Inlet
night,2023-07-22 00:20:00 UTC,0,0,Inlet
night,2023-07-22 00:30:00 UTC,0,0,Inlet
night,2023-07-22 00:40:00 UTC,0,0,Inlet
night,2023-07-22 00:50:00 UTC,0,0,Inlet
night,2023-07-22 01:00:00 UTC,0,0,Inlet
night,2023-07-22 01:10:00 UTC,0,0,Inlet
night,2023-07-22 01:20:00 UTC,0,0,Inlet
night,2023-07-22 01:30:00 UTC,0,0,Inlet
night,2023-07-22 01:40:00 UTC,0,0,Inlet
night,2023-07-22 01:50:00 UTC,0,0,Inlet
night,2023-07-22 02:00:00 UTC,0,0,Inlet
night,2023-07-22 02:10:00 UTC,0,0,Inlet
night,2023-07-22 02:20:00 UTC,0,0,Inlet
night,2023-07-22 02:30:00 UTC,0,0,Inlet
night,2023-07-22 02:40:00 UTC,0,0,Inlet
night,2023-07-22 02:50:00 UTC,0,0,Inlet
night,2023-07-22 03:00:00 UTC,0,0,Inlet
night,2023-07-22 03:10:00 UTC,0,0,Inlet
night,2023-07-22 03:20:00 UTC,0,0,Inlet
night,2023-07-22 03:30:00 UTC,0,0,Inlet
night,2023-07-22 03:40:00 UTC,0,0,Inlet
night,2023-07-22 03:50:00 UTC,0,0,Inlet
night,2023-07-22 04:00:00 UTC,0,0,Inlet
night,2023-07-22 04:10:00 UTC,0,0,Inlet
night,2023-07-22 04:20:00 UTC,0,0,Inlet
night,2023-07-22 04:30:00 UTC,0,0,Inlet
night,2023-07-22 04:40:00 UTC,0,0,Inlet
night,2023-07-22 04:50:00 UTC,0,0,Inlet
night,2023-07-22 05:00:00 UTC,0,0,Inlet
night,2023-07-22 05:10:00 UTC,0,0,Inlet
night,2023-07-22 05:20:00 UTC,21.5,0.39775,Inlet
night,2023-07-22 05:30:00 UTC,86.1,1.59285,Inlet
night,2023-07-22 05:40:00 UTC,183,3.3855,Inlet
night,2023-07-22 05:50:00 UTC,322.9,5.97365,Inlet
day,2023-07-22 06:00:00 UTC,516.7,9.55895,Inlet
day,2023-07-22 06:10:00 UTC,742.7,13.73995,Inlet
day,2023-07-22 06:20:00 UTC,968.8,17.9228,Inlet
day,2023-07-22 06:30:00 UTC,1280.9,23.69665,Inlet
day,2023-07-22 06:40:00 UTC,1377.8,25.4893,Inlet
day,2023-07-22 06:50:00 UTC,2066.7,38.23395,Inlet
day,2023-07-22 07:00:00 UTC,2238.9,41.41965,Inlet
day,2023-07-22 07:10:00 UTC,2927.8,54.1643,Inlet
day,2023-07-22 07:20:00 UTC,2927.8,54.1643,Inlet
day,2023-07-22 07:30:00 UTC,3788.9,70.09465,Inlet
day,2023-07-22 07:40:00 UTC,4305.6,79.6536,Inlet
day,2023-07-22 07:50:00 UTC,4994.5,92.39825,Inlet
day,2023-07-22 08:00:00 UTC,5166.7,95.58395,Inlet
day,2023-07-22 08:10:00 UTC,7233.4,133.8179,Inlet
day,2023-07-22 08:20:00 UTC,7577.8,140.1893,Inlet
day,2023-07-22 08:30:00 UTC,5511.1,101.95535,Inlet
day,2023-07-22 08:40:00 UTC,8266.7,152.93395,Inlet
day,2023-07-22 08:50:00 UTC,10333.4,191.1679,Inlet
day,2023-07-22 09:00:00 UTC,12400.1,229.40185,Inlet
day,2023-07-22 09:10:00 UTC,13777.9,254.89115,Inlet
day,2023-07-22 09:20:00 UTC,10677.8,197.5393,Inlet
day,2023-07-22 09:30:00 UTC,14466.8,267.6358,Inlet
day,2023-07-22 09:40:00 UTC,16533.4,305.8679,Inlet
day,2023-07-22 09:50:00 UTC,12400.1,229.40185,Inlet
day,2023-07-22 10:00:00 UTC,15844.5,293.12325,Inlet
day,2023-07-22 10:10:00 UTC,14466.8,267.6358,Inlet
day,2023-07-22 10:20:00 UTC,19977.9,369.59115,Inlet
day,2023-07-22 10:30:00 UTC,14466.8,267.6358,Inlet
day,2023-07-22 10:40:00 UTC,20666.8,382.3358,Inlet
day,2023-07-22 10:50:00 UTC,16533.4,305.8679,Inlet
day,2023-07-22 11:00:00 UTC,18600.1,344.10185,Inlet
day,2023-07-22 11:10:00 UTC,22044.6,407.8251,Inlet
day,2023-07-22 11:20:00 UTC,18600.1,344.10185,Inlet
day,2023-07-22 11:30:00 UTC,23422.4,433.3144,Inlet
day,2023-07-22 11:40:00 UTC,16533.4,305.8679,Inlet
day,2023-07-22 11:50:00 UTC,17222.3,318.61255,Inlet
day,2023-07-22 12:00:00 UTC,15844.5,293.12325,Inlet
day,2023-07-22 12:10:00 UTC,17222.3,318.61255,Inlet
day,2023-07-22 12:20:00 UTC,16533.4,305.8679,Inlet
day,2023-07-22 12:30:00 UTC,20666.8,382.3358,Inlet
day,2023-07-22 12:40:00 UTC,17911.2,331.3572,Inlet
day,2023-07-22 12:50:00 UTC,19977.9,369.59115,Inlet
day,2023-07-22 13:00:00 UTC,13089,242.1465,Inlet
day,2023-07-22 13:10:00 UTC,10677.8,197.5393,Inlet
day,2023-07-22 13:20:00 UTC,14466.8,267.6358,Inlet
day,2023-07-22 13:30:00 UTC,13777.9,254.89115,Inlet
day,2023-07-22 13:40:00 UTC,12400.1,229.40185,Inlet
day,2023-07-22 13:50:00 UTC,8611.2,159.3072,Inlet
day,2023-07-22 14:00:00 UTC,10333.4,191.1679,Inlet
day,2023-07-22 14:10:00 UTC,11022.3,203.91255,Inlet
day,2023-07-22 14:20:00 UTC,8611.2,159.3072,Inlet
day,2023-07-22 14:30:00 UTC,8611.2,159.3072,Inlet
day,2023-07-22 14:40:00 UTC,8266.7,152.93395,Inlet
day,2023-07-22 14:50:00 UTC,6544.5,121.07325,Inlet
day,2023-07-22 15:00:00 UTC,6200,114.7,Inlet
day,2023-07-22 15:10:00 UTC,4994.5,92.39825,Inlet
day,2023-07-22 15:20:00 UTC,3616.7,66.90895,Inlet
day,2023-07-22 15:30:00 UTC,2411.1,44.60535,Inlet
day,2023-07-22 15:40:00 UTC,2411.1,44.60535,Inlet
day,2023-07-22 15:50:00 UTC,1808.3,33.45355,Inlet
day,2023-07-22 16:00:00 UTC,1980.6,36.6411,Inlet
day,2023-07-22 16:10:00 UTC,1302.4,24.0944,Inlet
day,2023-07-22 16:20:00 UTC,1108.7,20.51095,Inlet
day,2023-07-22 16:30:00 UTC,1227.1,22.70135,Inlet
day,2023-07-22 16:40:00 UTC,936.5,17.32525,Inlet
day,2023-07-22 16:50:00 UTC,764.2,14.1377,Inlet
day,2023-07-22 17:00:00 UTC,699.7,12.94445,Inlet
day,2023-07-22 17:10:00 UTC,613.5,11.34975,Inlet
day,2023-07-22 17:20:00 UTC,592,10.952,Inlet
day,2023-07-22 17:30:00 UTC,559.7,10.35445,Inlet
day,2023-07-22 17:40:00 UTC,527.4,9.7569,Inlet
day,2023-07-22 17:50:00 UTC,452.1,8.36385,Inlet
night,2023-07-22 18:00:00 UTC,398.3,7.36855,Inlet
night,2023-07-22 18:10:00 UTC,312.2,5.7757,Inlet
night,2023-07-22 18:20:00 UTC,215.3,3.98305,Inlet
night,2023-07-22 18:30:00 UTC,96.9,1.79265,Inlet
night,2023-07-22 18:40:00 UTC,32.3,0.59755,Inlet
night,2023-07-22 18:50:00 UTC,0,0,Inlet
night,2023-07-22 19:00:00 UTC,0,0,Inlet
night,2023-07-22 19:10:00 UTC,0,0,Inlet
night,2023-07-22 19:20:00 UTC,0,0,Inlet
night,2023-07-22 19:30:00 UTC,0,0,Inlet
night,2023-07-22 19:40:00 UTC,0,0,Inlet
night,2023-07-22 19:50:00 UTC,0,0,Inlet
night,2023-07-22 20:00:00 UTC,0,0,Inlet
night,2023-07-22 20:10:00 UTC,0,0,Inlet
night,2023-07-22 20:20:00 UTC,0,0,Inlet
night,2023-07-22 20:30:00 UTC,0,0,Inlet
night,2023-07-22 20:40:00 UTC,0,0,Inlet
night,2023-07-22 20:50:00 UTC,0,0,Inlet
night,2023-07-22 21:00:00 UTC,0,0,Inlet
night,2023-07-22 21:10:00 UTC,0,0,Inlet
night,2023-07-22 21:20:00 UTC,0,0,Inlet
night,2023-07-22 21:30:00 UTC,0,0,Inlet
night,2023-07-22 21:40:00 UTC,0,0,Inlet
night,2023-07-22 21:50:00 UTC,0,0,Inlet
night,2023-07-22 22:00:00 UTC,0,0,Inlet
night,2023-07-22 22:10:00 UTC,0,0,Inlet
night,2023-07-22 22:20:00 UTC,0,0,Inlet
night,2023-07-22 22:30:00 UTC,0,0,Inlet
night,2023-07-22 22:40:00 UTC,0,0,Inlet
night,2023-07-22 22:50:00 UTC,0,0,Inlet
night,2023-07-22 23:00:00 UTC,0,0,Inlet
night,2023-07-22 23:10:00 UTC,0,0,Inlet
night,2023-07-22 23:20:00 UTC,0,0,Inlet
night,2023-07-22 23:30:00 UTC,0,0,Inlet
night,2023-07-22 23:40:00 UTC,0,0,Inlet
night,2023-07-22 23:50:00 UTC,0,0,Inlet
night,2023-07-23 00:00:00 UTC,0,0,Inlet
night,2023-07-23 00:10:00 UTC,0,0,Inlet
night,2023-07-23 00:20:00 UTC,0,0,Inlet
night,2023-07-23 00:30:00 UTC,0,0,Inlet
night,2023-07-23 00:40:00 UTC,0,0,Inlet
night,2023-07-23 00:50:00 UTC,0,0,Inlet
night,2023-07-23 01:00:00 UTC,0,0,Inlet
night,2023-07-23 01:10:00 UTC,0,0,Inlet
night,2023-07-23 01:20:00 UTC,0,0,Inlet
night,2023-07-23 01:30:00 UTC,0,0,Inlet
night,2023-07-23 01:40:00 UTC,0,0,Inlet
night,2023-07-23 01:50:00 UTC,0,0,Inlet
night,2023-07-23 02:00:00 UTC,0,0,Inlet
night,2023-07-23 02:10:00 UTC,0,0,Inlet
night,2023-07-23 02:20:00 UTC,0,0,Inlet
night,2023-07-23 02:30:00 UTC,0,0,Inlet
night,2023-07-23 02:40:00 UTC,0,0,Inlet
night,2023-07-23 02:50:00 UTC,0,0,Inlet
night,2023-07-23 03:00:00 UTC,0,0,Inlet
night,2023-07-23 03:10:00 UTC,0,0,Inlet
night,2023-07-23 03:20:00 UTC,0,0,Inlet
night,2023-07-23 03:30:00 UTC,0,0,Inlet
night,2023-07-23 03:40:00 UTC,0,0,Inlet
night,2023-07-23 03:50:00 UTC,0,0,Inlet
night,2023-07-23 04:00:00 UTC,0,0,Inlet
night,2023-07-23 04:10:00 UTC,0,0,Inlet
night,2023-07-23 04:20:00 UTC,0,0,Inlet
night,2023-07-23 04:30:00 UTC,0,0,Inlet
night,2023-07-23 04:40:00 UTC,0,0,Inlet
night,2023-07-23 04:50:00 UTC,0,0,Inlet
night,2023-07-23 05:00:00 UTC,0,0,Inlet
night,2023-07-23 05:10:00 UTC,0,0,Inlet
night,2023-07-23 05:20:00 UTC,21.5,0.39775,Inlet
night,2023-07-23 05:30:00 UTC,96.9,1.79265,Inlet
night,2023-07-23 05:40:00 UTC,193.8,3.5853,Inlet
night,2023-07-23 05:50:00 UTC,366,6.771,Inlet
day,2023-07-23 06:00:00 UTC,570.5,10.55425,Inlet
day,2023-07-23 06:10:00 UTC,775,14.3375,Inlet
day,2023-07-23 06:20:00 UTC,1184,21.904,Inlet
day,2023-07-23 06:30:00 UTC,1334.7,24.69195,Inlet
day,2023-07-23 06:40:00 UTC,1636.1,30.26785,Inlet
day,2023-07-23 06:50:00 UTC,2152.8,39.8268,Inlet
day,2023-07-23 07:00:00 UTC,2583.4,47.7929,Inlet
day,2023-07-23 07:10:00 UTC,2927.8,54.1643,Inlet
day,2023-07-23 07:20:00 UTC,3444.5,63.72325,Inlet
day,2023-07-23 07:30:00 UTC,3961.1,73.28035,Inlet
day,2023-07-23 07:40:00 UTC,5166.7,95.58395,Inlet
day,2023-07-23 07:50:00 UTC,5166.7,95.58395,Inlet
day,2023-07-23 08:00:00 UTC,6200,114.7,Inlet
day,2023-07-23 08:10:00 UTC,6544.5,121.07325,Inlet
day,2023-07-23 08:20:00 UTC,10333.4,191.1679,Inlet
day,2023-07-23 08:30:00 UTC,13777.9,254.89115,Inlet
day,2023-07-23 08:40:00 UTC,9644.5,178.42325,Inlet
day,2023-07-23 08:50:00 UTC,10333.4,191.1679,Inlet
day,2023-07-23 09:00:00 UTC,18600.1,344.10185,Inlet
day,2023-07-23 09:10:00 UTC,18600.1,344.10185,Inlet
day,2023-07-23 09:20:00 UTC,17911.2,331.3572,Inlet
day,2023-07-23 09:30:00 UTC,26178,484.293,Inlet
day,2023-07-23 09:40:00 UTC,20666.8,382.3358,Inlet
day,2023-07-23 09:50:00 UTC,11711.2,216.6572,Inlet
day,2023-07-23 10:00:00 UTC,22044.6,407.8251,Inlet
day,2023-07-23 10:10:00 UTC,20666.8,382.3358,Inlet
day,2023-07-23 10:20:00 UTC,26178,484.293,Inlet
day,2023-07-23 10:30:00 UTC,26178,484.293,Inlet
day,2023-07-23 10:40:00 UTC,16533.4,305.8679,Inlet
day,2023-07-23 10:50:00 UTC,18600.1,344.10185,Inlet
day,2023-07-23 11:00:00 UTC,24800.2,458.8037,Inlet
day,2023-07-23 11:10:00 UTC,11711.2,216.6572,Inlet
day,2023-07-23 11:20:00 UTC,22044.6,407.8251,Inlet
day,2023-07-23 11:30:00 UTC,21355.7,395.08045,Inlet
day,2023-07-23 11:40:00 UTC,19289,356.8465,Inlet
day,2023-07-23 11:50:00 UTC,22044.6,407.8251,Inlet
day,2023-07-23 12:00:00 UTC,14466.8,267.6358,Inlet
day,2023-07-23 12:10:00 UTC,33066.9,611.73765,Inlet
day,2023-07-23 12:20:00 UTC,23422.4,433.3144,Inlet
day,2023-07-23 12:30:00 UTC,23422.4,433.3144,Inlet
day,2023-07-23 12:40:00 UTC,22044.6,407.8251,Inlet
day,2023-07-23 12:50:00 UTC,23422.4,433.3144,Inlet
day,2023-07-23 13:00:00 UTC,21355.7,395.08045,Inlet
day,2023-07-23 13:10:00 UTC,20666.8,382.3358,Inlet
day,2023-07-23 13:20:00 UTC,15155.7,280.38045,Inlet
day,2023-07-23 13:30:00 UTC,12400.1,229.40185,Inlet
day,2023-07-23 13:40:00 UTC,16533.4,305.8679,Inlet
day,2023-07-23 13:50:00 UTC,14466.8,267.6358,Inlet
day,2023-07-23 14:00:00 UTC,14466.8,267.6358,Inlet
day,2023-07-23 14:10:00 UTC,14466.8,267.6358,Inlet
day,2023-07-23 14:20:00 UTC,10333.4,191.1679,Inlet
day,2023-07-23 14:30:00 UTC,10333.4,191.1679,Inlet
day,2023-07-23 14:40:00 UTC,11022.3,203.91255,Inlet
day,2023-07-23 14:50:00 UTC,7577.8,140.1893,Inlet
day,2023-07-23 15:00:00 UTC,8266.7,152.93395,Inlet
day,2023-07-23 15:10:00 UTC,5166.7,95.58395,Inlet
day,2023-07-23 15:20:00 UTC,4305.6,79.6536,Inlet
day,2023-07-23 15:30:00 UTC,2927.8,54.1643,Inlet
day,2023-07-23 15:40:00 UTC,2325,43.0125,Inlet
day,2023-07-23 15:50:00 UTC,2152.8,39.8268,Inlet
day,2023-07-23 16:00:00 UTC,2325,43.0125,Inlet
day,2023-07-23 16:10:00 UTC,1722.2,31.8607,Inlet
day,2023-07-23 16:20:00 UTC,1980.6,36.6411,Inlet
day,2023-07-23 16:30:00 UTC,1636.1,30.26785,Inlet
day,2023-07-23 16:40:00 UTC,1463.9,27.08215,Inlet
day,2023-07-23 16:50:00 UTC,1216.3,22.50155,Inlet
day,2023-07-23 17:00:00 UTC,1022.6,18.9181,Inlet
day,2023-07-23 17:10:00 UTC,979.5,18.12075,Inlet
day,2023-07-23 17:20:00 UTC,893.4,16.5279,Inlet
day,2023-07-23 17:30:00 UTC,796.5,14.73525,Inlet
day,2023-07-23 17:40:00 UTC,581.3,10.75405,Inlet
day,2023-07-23 17:50:00 UTC,559.7,10.35445,Inlet
night,2023-07-23 18:00:00 UTC,559.7,10.35445,Inlet
night,2023-07-23 18:10:00 UTC,409,7.5665,Inlet
night,2023-07-23 18:20:00 UTC,236.8,4.3808,Inlet
night,2023-07-23 18:30:00 UTC,107.6,1.9906,Inlet
night,2023-07-23 18:40:00 UTC,21.5,0.39775,Inlet
night,2023-07-23 18:50:00 UTC,0,0,Inlet
night,2023-07-23 19:00:00 UTC,0,0,Inlet
night,2023-07-23 19:10:00 UTC,0,0,Inlet
night,2023-07-23 19:20:00 UTC,0,0,Inlet
night,2023-07-23 19:30:00 UTC,0,0,Inlet
night,2023-07-23 19:40:00 UTC,0,0,Inlet
night,2023-07-23 19:50:00 UTC,0,0,Inlet
night,2023-07-23 20:00:00 UTC,0,0,Inlet
night,2023-07-23 20:10:00 UTC,0,0,Inlet
night,2023-07-23 20:20:00 UTC,0,0,Inlet
night,2023-07-23 20:30:00 UTC,0,0,Inlet
night,2023-07-23 20:40:00 UTC,0,0,Inlet
night,2023-07-23 20:50:00 UTC,0,0,Inlet
night,2023-07-23 21:00:00 UTC,0,0,Inlet
night,2023-07-23 21:10:00 UTC,0,0,Inlet
night,2023-07-23 21:20:00 UTC,0,0,Inlet
night,2023-07-23 21:30:00 UTC,0,0,Inlet
night,2023-07-23 21:40:00 UTC,0,0,Inlet
night,2023-07-23 21:50:00 UTC,0,0,Inlet
night,2023-07-23 22:00:00 UTC,0,0,Inlet
night,2023-07-23 22:10:00 UTC,0,0,Inlet
night,2023-07-23 22:20:00 UTC,0,0,Inlet
night,2023-07-23 22:30:00 UTC,0,0,Inlet
night,2023-07-23 22:40:00 UTC,0,0,Inlet
night,2023-07-23 22:50:00 UTC,0,0,Inlet
night,2023-07-23 23:00:00 UTC,0,0,Inlet
night,2023-07-23 23:10:00 UTC,0,0,Inlet
night,2023-07-23 23:20:00 UTC,0,0,Inlet
night,2023-07-23 23:30:00 UTC,0,0,Inlet
night,2023-07-23 23:40:00 UTC,0,0,Inlet
night,2023-07-23 23:50:00 UTC,0,0,Inlet
night,2023-07-24 00:00:00 UTC,0,0,Inlet
night,2023-07-24 00:10:00 UTC,0,0,Inlet
night,2023-07-24 00:20:00 UTC,0,0,Inlet
night,2023-07-24 00:30:00 UTC,0,0,Inlet
night,2023-07-24 00:40:00 UTC,0,0,Inlet
night,2023-07-24 00:50:00 UTC,0,0,Inlet
night,2023-07-24 01:00:00 UTC,0,0,Inlet
night,2023-07-24 01:10:00 UTC,0,0,Inlet
night,2023-07-24 01:20:00 UTC,0,0,Inlet
night,2023-07-24 01:30:00 UTC,0,0,Inlet
night,2023-07-24 01:40:00 UTC,0,0,Inlet
night,2023-07-24 01:50:00 UTC,0,0,Inlet
night,2023-07-24 02:00:00 UTC,0,0,Inlet
night,2023-07-24 02:10:00 UTC,0,0,Inlet
night,2023-07-24 02:20:00 UTC,0,0,Inlet
night,2023-07-24 02:30:00 UTC,0,0,Inlet
night,2023-07-24 02:40:00 UTC,0,0,Inlet
night,2023-07-24 02:50:00 UTC,0,0,Inlet
night,2023-07-24 03:00:00 UTC,0,0,Inlet
night,2023-07-24 03:10:00 UTC,0,0,Inlet
night,2023-07-24 03:20:00 UTC,0,0,Inlet
night,2023-07-24 03:30:00 UTC,0,0,Inlet
