date,site,month,year,season,MONTHID,TEMP_mean,TEMP_sd,TEMP_max,TEMP_min,day_range,MMM,hotspot,hotspot_above_1C,DHW_data
2022-07-18,HKS,7,2022,summer,5,30.286875,0.478135187,31.37,29.652,1.718,28.5874,1.699475,1.699475,0.242782143
2022-07-18,IT,7,2022,summer,5,27.32890972,0.770449981,28.655,25.319,3.336,28.5874,-1.258490278,0,0
2022-07-18,OT,7,2022,summer,5,28.95014583,0.913280083,30.558,26.683,3.875,28.5874,0.362745833,0,0
2022-07-19,HK,7,2022,summer,5,30.27122222,0.401712548,31.064,29.752,1.312,28.5874,1.683822222,1.683822222,0.240546032
2022-07-19,HKS,7,2022,summer,5,30.188125,0.202973899,30.659,29.853,0.806,28.5874,1.600725,1.600725,0.228675
2022-07-19,IT,7,2022,summer,5,28.92610417,0.717162793,30.054,26.195,3.859,28.5874,0.338704167,0,0
2022-07-19,OT,7,2022,summer,5,30.63347917,0.905398419,32.807,28.456,4.351,28.5874,2.046079167,2.046079167,0.292297024
2022-07-20,HK,7,2022,summer,5,30.19919444,0.120118198,30.457,29.953,0.504,28.5874,1.611794444,1.611794444,0.230256349
2022-07-20,HKS,7,2022,summer,5,30.17856944,0.308282852,30.963,29.652,1.311,28.5874,1.591169444,1.591169444,0.227309921
2022-07-20,IT,7,2022,summer,5,29.53261806,0.425101057,30.154,28.754,1.4,28.5874,0.945218056,0,0
2022-07-20,OT,7,2022,summer,5,31.26772917,0.625238397,32.291,29.853,2.438,28.5874,2.680329167,2.680329167,0.382904167
2022-07-21,HK,7,2022,summer,5,30.15111806,0.223951371,30.558,29.853,0.705,28.5874,1.563718056,1.563718056,0.223388294
2022-07-21,HKS,7,2022,summer,5,30.8291875,0.758927242,31.983,29.652,2.331,28.5874,2.2417875,2.2417875,0.320255357
2022-07-21,IT,7,2022,summer,5,30.2295,0.464316446,31.064,29.552,1.512,28.5874,1.6421,1.6421,0.234585714
2022-07-21,OT,7,2022,summer,5,31.52616667,1.053354163,34.479,29.953,4.526,28.5874,2.938766667,2.938766667,0.41982381
2022-07-22,HK,7,2022,summer,5,30.56020833,0.424824322,31.574,29.953,1.621,28.5874,1.972808333,1.972808333,0.281829762
2022-07-22,HKS,7,2022,summer,5,31.27621528,0.903119707,33.014,29.853,3.161,28.5874,2.688815278,2.688815278,0.384116468
2022-07-22,IT,7,2022,summer,5,30.43717361,0.546114967,31.268,29.752,1.516,28.5874,1.849773611,1.849773611,0.264253373
2022-07-22,OT,7,2022,summer,5,31.19085417,1.060725504,33.743,28.953,4.79,28.5874,2.603454167,2.603454167,0.371922024
2022-07-23,HK,7,2022,summer,5,31.04941667,0.484283271,32.704,30.356,2.348,28.5874,2.462016667,2.462016667,0.351716667
2022-07-23,HKS,7,2022,summer,5,31.3464375,0.5427299,32.291,30.356,1.935,28.5874,2.7590375,2.7590375,0.394148214
2022-07-23,IT,7,2022,summer,5,29.55467361,1.337984983,31.166,25.125,6.041,28.5874,0.967273611,0,0
2022-07-23,OT,7,2022,summer,5,31.18591667,0.755258441,33.118,29.953,3.165,28.5874,2.598516667,2.598516667,0.371216667
2022-07-24,HK,7,2022,summer,5,31.26388889,0.438044241,31.983,30.457,1.526,28.5874,2.676488889,2.676488889,0.382355556
2022-07-24,HKS,7,2022,summer,5,31.19470139,0.583878844,32.291,30.154,2.137,28.5874,2.607301389,2.607301389,0.372471627
2022-07-24,IT,7,2022,summer,5,29.66538889,0.885822261,31.166,27.075,4.091,28.5874,1.077988889,1.077988889,0.153998413
2022-07-24,OT,7,2022,summer,5,30.99389583,0.844225069,32.291,29.252,3.039,28.5874,2.406495833,2.406495833,0.343785119
2022-07-25,HK,7,2022,summer,5,31.11097917,0.341952057,31.676,30.255,1.421,28.5874,2.523579167,2.523579167,0.36051131
2022-07-25,HKS,7,2022,summer,5,31.43445139,0.857187953,33.43,30.255,3.175,28.5874,2.847051389,2.847051389,0.406721627
2022-07-25,IT,7,2022,summer,5,29.72090972,0.654062944,31.064,27.567,3.497,28.5874,1.133509722,1.133509722,0.16192996
2022-07-25,OT,7,2022,summer,5,31.17275,0.691723487,32.291,29.352,2.939,28.5874,2.58535,2.58535,0.369335714
2022-07-26,HK,7,2022,summer,5,31.11763194,0.392086917,31.676,30.356,1.32,28.5874,2.530231944,2.530231944,0.361461706
2022-07-26,HKS,7,2022,summer,5,31.68736806,0.983518756,34.268,30.457,3.811,28.5874,3.099968056,3.099968056,0.442852579
2022-07-26,IT,7,2022,summer,5,30.83621528,0.517337889,31.778,29.652,2.126,28.5874,2.248815278,2.248815278,0.321259325
2022-07-26,OT,7,2022,summer,5,32.30358333,1.04852642,34.903,30.659,4.244,28.5874,3.716183333,3.716183333,0.530883333
2022-07-27,HK,7,2022,summer,5,31.34043056,0.593217771,32.291,30.457,1.834,28.5874,2.753030556,2.753030556,0.393290079
2022-07-27,HKS,7,2022,summer,5,31.71658333,0.777409833,33.743,30.963,2.78,28.5874,3.129183333,3.129183333,0.44702619
2022-07-27,IT,7,2022,summer,5,30.63013889,0.746604899,31.778,28.456,3.322,28.5874,2.042738889,2.042738889,0.291819841
2022-07-27,OT,7,2022,summer,5,31.77729167,0.811286972,33.535,29.953,3.582,28.5874,3.189891667,3.189891667,0.45569881
2022-07-28,HK,7,2022,summer,5,31.36441667,0.267378716,31.88,30.963,0.917,28.5874,2.777016667,2.777016667,0.396716667
2022-07-28,HKS,7,2022,summer,5,31.69627083,0.708953126,33.326,30.862,2.464,28.5874,3.108870833,3.108870833,0.444124405
2022-07-28,IT,7,2022,summer,5,30.29695833,0.502832451,31.37,28.357,3.013,28.5874,1.709558333,1.709558333,0.244222619
2022-07-28,OT,7,2022,summer,5,31.28002083,0.852190182,33.222,29.652,3.57,28.5874,2.692620833,2.692620833,0.384660119
2022-07-29,HK,7,2022,summer,5,31.49788194,0.355184115,32.394,30.862,1.532,28.5874,2.910481944,2.910481944,0.415783135
2022-07-29,HKS,7,2022,summer,5,31.7575,0.632129966,32.807,30.154,2.653,28.5874,3.1701,3.1701,0.452871429
2022-07-29,IT,7,2022,summer,5,29.76345139,0.380579441,30.457,28.357,2.1,28.5874,1.176051389,1.176051389,0.168007341
2022-07-29,OT,7,2022,summer,5,30.7630625,0.759695219,32.291,28.953,3.338,28.5874,2.1756625,2.1756625,0.310808929
2022-07-30,HK,7,2022,summer,5,31.63147222,0.439259962,32.6,30.457,2.143,28.5874,3.044072222,3.044072222,0.43486746
2022-07-30,HKS,7,2022,summer,5,31.52727083,0.450642202,32.497,30.558,1.939,28.5874,2.939870833,2.939870833,0.419981548
2022-07-30,IT,7,2022,summer,5,29.85431944,0.59757925,30.76,28.456,2.304,28.5874,1.266919444,1.266919444,0.180988492
2022-07-30,OT,7,2022,summer,5,30.68416667,0.642731847,32.188,29.053,3.135,28.5874,2.096766667,2.096766667,0.299538095
2022-07-31,HK,7,2022,summer,5,31.48999306,0.327045099,32.086,30.76,1.326,28.5874,2.902593056,2.902593056,0.414656151
2022-07-31,HKS,7,2022,summer,5,31.21766667,0.357513577,32.086,30.659,1.427,28.5874,2.630266667,2.630266667,0.375752381
2022-07-31,IT,7,2022,summer,5,29.45829861,0.721907265,30.356,27.468,2.888,28.5874,0.870898611,0,0
2022-07-31,OT,7,2022,summer,5,30.6955,1.026817413,32.291,27.37,4.921,28.5874,2.1081,2.1081,0.301157143
2022-08-01,HK,8,2022,summer,6,31.19611806,0.247634416,31.778,30.862,0.916,28.5874,2.608718056,2.608718056,0.372674008
2022-08-01,HKS,8,2022,summer,6,30.6525625,0.349157682,31.37,29.953,1.417,28.5874,2.0651625,2.0651625,0.295023214
2022-08-01,IT,8,2022,summer,6,29.23575694,0.62797105,30.457,27.665,2.792,28.5874,0.648356944,0,0
2022-08-01,OT,8,2022,summer,6,30.35408333,0.703088955,31.574,28.555,3.019,28.5874,1.766683333,1.766683333,0.252383333
2022-08-02,HK,8,2022,summer,6,30.64313194,0.214524983,31.166,30.054,1.112,28.5874,2.055731944,2.055731944,0.293675992
2022-08-02,HKS,8,2022,summer,6,30.15594444,0.224281815,30.659,29.552,1.107,28.5874,1.568544444,1.568544444,0.224077778
2022-08-02,IT,8,2022,summer,6,29.62534722,0.621075295,30.457,28.357,2.1,28.5874,1.037947222,1.037947222,0.148278175
2022-08-02,OT,8,2022,summer,6,31.052625,0.774300553,32.497,28.754,3.743,28.5874,2.465225,2.465225,0.352175
2022-08-03,HK,8,2022,summer,6,30.251625,0.122397545,30.457,29.953,0.504,28.5874,1.664225,1.664225,0.237746429
2022-08-03,HKS,8,2022,summer,6,29.32659028,0.286296936,29.752,28.456,1.296,28.5874,0.739190278,0,0
2022-08-03,IT,8,2022,summer,6,29.46755556,0.293376885,29.752,27.961,1.791,28.5874,0.880155556,0,0
2022-08-03,OT,8,2022,summer,6,31.0230625,0.423074834,32.086,30.154,1.932,28.5874,2.4356625,2.4356625,0.347951786
2022-08-04,HK,8,2022,summer,6,29.55570139,0.269745622,30.054,28.754,1.3,28.5874,0.968301389,0,0
2022-08-04,HKS,8,2022,summer,6,29.48897222,0.594838274,30.659,28.655,2.004,28.5874,0.901572222,0,0
2022-08-04,IT,8,2022,summer,6,29.66715972,0.312200282,30.154,28.357,1.797,28.5874,1.079759722,1.079759722,0.154251389
2022-08-04,OT,8,2022,summer,6,31.08302083,0.552273425,32.086,29.853,2.233,28.5874,2.495620833,2.495620833,0.356517262
2022-08-05,HK,8,2022,summer,6,29.53615278,0.433636571,30.054,28.754,1.3,28.5874,0.948752778,0,0
2022-08-05,HKS,8,2022,summer,6,29.8083125,0.433882625,30.76,29.152,1.608,28.5874,1.2209125,1.2209125,0.174416071
2022-08-05,IT,8,2022,summer,6,30.19429861,0.41485871,30.862,29.452,1.41,28.5874,1.606898611,1.606898611,0.229556944
2022-08-05,OT,8,2022,summer,6,31.47147917,0.609445894,32.911,30.054,2.857,28.5874,2.884079167,2.884079167,0.41201131
2022-08-06,HK,8,2022,summer,6,29.8001875,0.304693976,30.255,29.252,1.003,28.5874,1.2127875,1.2127875,0.173255357
2022-08-06,HKS,8,2022,summer,6,30.0700625,0.451027781,30.862,29.352,1.51,28.5874,1.4826625,1.4826625,0.211808929
2022-08-06,IT,8,2022,summer,6,30.18877778,0.569611368,31.268,28.853,2.415,28.5874,1.601377778,1.601377778,0.228768254
2022-08-06,OT,8,2022,summer,6,31.58783333,0.823965537,33.43,29.552,3.878,28.5874,3.000433333,3.000433333,0.428633333
2022-08-07,HK,8,2022,summer,6,30.12270139,0.328929862,30.558,29.552,1.006,28.5874,1.535301389,1.535301389,0.21932877
2022-08-07,HKS,8,2022,summer,6,30.15943056,0.426417892,30.963,29.452,1.511,28.5874,1.572030556,1.572030556,0.224575794
2022-08-07,IT,8,2022,summer,6,29.79486806,0.374902155,30.76,29.452,1.308,28.5874,1.207468056,1.207468056,0.172495437
2022-08-07,OT,8,2022,summer,6,31.13004167,0.922894013,32.911,28.853,4.058,28.5874,2.542641667,2.542641667,0.363234524
2022-08-08,HK,8,2022,summer,6,30.22614583,0.310491782,30.659,29.652,1.007,28.5874,1.638745833,1.638745833,0.234106548
2022-08-08,HKS,8,2022,summer,6,30.27471528,0.54438689,31.37,29.352,2.018,28.5874,1.687315278,1.687315278,0.24104504
2022-08-08,IT,8,2022,summer,6,29.322375,1.026695343,30.862,25.222,5.64,28.5874,0.734975,0,0
2022-08-08,OT,8,2022,summer,6,30.86416667,0.735191489,32.497,29.352,3.145,28.5874,2.276766667,2.276766667,0.325252381
2022-08-09,HK,8,2022,summer,6,30.21861111,0.359849602,30.659,29.552,1.107,28.5874,1.631211111,1.631211111,0.233030159
2022-08-09,HKS,8,2022,summer,6,30.14422917,0.305537191,30.963,29.552,1.411,28.5874,1.556829167,1.556829167,0.222404167
2022-08-09,IT,8,2022,summer,6,29.1370625,1.16862405,30.659,24.448,6.211,28.5874,0.5496625,0,0
2022-08-09,OT,8,2022,summer,6,30.25991667,1.021225897,32.188,28.06,4.128,28.5874,1.672516667,1.672516667,0.238930952
2022-08-10,HK,8,2022,summer,6,30.14825,0.180160399,30.457,29.853,0.604,28.5874,1.56085,1.56085,0.222978571
2022-08-10,HKS,8,2022,summer,6,30.44104167,0.451178625,31.472,29.953,1.519,28.5874,1.853641667,1.853641667,0.264805952
2022-08-10,IT,8,2022,summer,6,29.55179167,0.643948298,30.659,28.258,2.401,28.5874,0.964391667,0,0
2022-08-10,OT,8,2022,summer,6,30.61585417,0.811459048,32.086,28.853,3.233,28.5874,2.028454167,2.028454167,0.289779167
2022-08-11,HK,8,2022,summer,6,30.36622222,0.312018007,30.963,29.953,1.01,28.5874,1.778822222,1.778822222,0.25411746
2022-08-11,HKS,8,2022,summer,6,30.74177778,0.511005569,32.086,30.054,2.032,28.5874,2.154377778,2.154377778,0.307768254
2022-08-11,IT,8,2022,summer,6,29.24303472,0.971056194,31.166,26.977,4.189,28.5874,0.655634722,0,0
2022-08-11,OT,8,2022,summer,6,30.4720625,0.742258583,31.88,28.555,3.325,28.5874,1.8846625,1.8846625,0.2692375
2022-08-12,HK,8,2022,summer,6,30.73447917,0.451379331,31.778,30.154,1.624,28.5874,2.147079167,2.147079167,0.306725595
2022-08-12,HKS,8,2022,summer,6,31.16975,0.657626996,32.497,30.255,2.242,28.5874,2.58235,2.58235,0.368907143
2022-08-12,IT,8,2022,summer,6,29.23029167,1.374469138,30.963,25.805,5.158,28.5874,0.642891667,0,0
2022-08-12,OT,8,2022,summer,6,30.53179167,1.450678285,32.394,26,6.394,28.5874,1.944391667,1.944391667,0.277770238
2022-08-13,HK,8,2022,summer,6,31.34907639,0.5017609,32.291,30.558,1.733,28.5874,2.761676389,2.761676389,0.394525198
2022-08-13,HKS,8,2022,summer,6,31.40811111,0.559322794,32.394,30.558,1.836,28.5874,2.820711111,2.820711111,0.40295873
2022-08-13,IT,8,2022,summer,6,29.21702778,0.851121884,30.457,26.683,3.774,28.5874,0.629627778,0,0
2022-08-13,OT,8,2022,summer,6,30.04370139,1.06013559,31.778,27.567,4.211,28.5874,1.456301389,1.456301389,0.208043056
2022-08-14,HK,8,2022,summer,6,31.25373611,0.345024738,31.983,30.76,1.223,28.5874,2.666336111,2.666336111,0.380905159
2022-08-14,HKS,8,2022,summer,6,31.36409028,0.507608611,32.394,30.862,1.532,28.5874,2.776690278,2.776690278,0.39667004
2022-08-14,IT,8,2022,summer,6,30.04665972,0.527303275,31.166,28.456,2.71,28.5874,1.459259722,1.459259722,0.208465675
2022-08-14,OT,8,2022,summer,6,30.77619444,0.734255146,32.086,28.159,3.927,28.5874,2.188794444,2.188794444,0.312684921
2022-08-15,HK,8,2022,summer,6,30.81327778,0.250962969,31.166,30.054,1.112,28.5874,2.225877778,2.225877778,0.31798254
2022-08-15,HKS,8,2022,summer,6,30.83617361,0.357399608,31.472,29.853,1.619,28.5874,2.248773611,2.248773611,0.321253373
2022-08-15,IT,8,2022,summer,6,29.74903472,1.206151404,31.37,26.097,5.273,28.5874,1.161634722,1.161634722,0.165947817
2022-08-15,OT,8,2022,summer,6,30.79080556,0.808940914,32.704,28.258,4.446,28.5874,2.203405556,2.203405556,0.314772222
2022-08-16,HK,8,2022,summer,6,30.25954861,0.226997515,30.659,29.552,1.107,28.5874,1.672148611,1.672148611,0.238878373
2022-08-16,HKS,8,2022,summer,6,30.19975694,0.370318843,30.76,29.352,1.408,28.5874,1.612356944,1.612356944,0.230336706
2022-08-16,IT,8,2022,summer,6,30.01731944,0.528253934,30.862,27.862,3,28.5874,1.429919444,1.429919444,0.204274206
2022-08-16,OT,8,2022,summer,6,30.82852083,0.664346663,32.394,29.252,3.142,28.5874,2.241120833,2.241120833,0.320160119
2022-08-17,HK,8,2022,summer,6,30.703875,0.363351529,31.268,30.154,1.114,28.5874,2.116475,2.116475,0.302353571
2022-08-17,HKS,8,2022,summer,6,30.72740972,0.456018961,31.37,29.953,1.417,28.5874,2.140009722,2.140009722,0.305715675
2022-08-17,IT,8,2022,summer,6,30.28285417,0.316276655,30.963,29.652,1.311,28.5874,1.695454167,1.695454167,0.242207738
2022-08-17,OT,8,2022,summer,6,31.323375,0.703990314,33.43,29.953,3.477,28.5874,2.735975,2.735975,0.390853571
2022-08-18,HK,8,2022,summer,6,30.83636806,0.154045255,31.064,30.356,0.708,28.5874,2.248968056,2.248968056,0.321281151
2022-08-18,HKS,8,2022,summer,6,30.83583333,0.233834171,31.268,30.255,1.013,28.5874,2.248433333,2.248433333,0.321204762
2022-08-18,IT,8,2022,summer,6,29.79904167,0.889208825,30.659,26.585,4.074,28.5874,1.211641667,1.211641667,0.173091667
2022-08-18,OT,8,2022,summer,6,30.91189583,0.701878804,32.6,29.652,2.948,28.5874,2.324495833,2.324495833,0.332070833
2022-08-19,HK,8,2022,summer,6,30.426875,0.181881267,30.659,29.953,0.706,28.5874,1.839475,1.839475,0.262782143
2022-08-19,HKS,8,2022,summer,6,30.43475,0.282549321,30.862,29.853,1.009,28.5874,1.84735,1.84735,0.263907143
2022-08-19,IT,8,2022,summer,6,29.90623611,0.758514937,30.76,26.977,3.783,28.5874,1.318836111,1.318836111,0.188405159
2022-08-19,OT,8,2022,summer,6,31.08369444,0.555734055,32.394,29.552,2.842,28.5874,2.496294444,2.496294444,0.356613492
2022-08-20,HK,8,2022,summer,6,30.63210417,0.344559793,31.268,30.154,1.114,28.5874,2.044704167,2.044704167,0.292100595
2022-08-20,HKS,8,2022,summer,6,30.70191667,0.409466846,31.37,30.054,1.316,28.5874,2.114516667,2.114516667,0.30207381
2022-08-20,IT,8,2022,summer,6,30.16359722,0.412422441,30.963,29.252,1.711,28.5874,1.576197222,1.576197222,0.225171032
2022-08-20,OT,8,2022,summer,6,30.756875,0.780651323,32.394,29.152,3.242,28.5874,2.169475,2.169475,0.309925
2022-08-21,HK,8,2022,summer,6,30.83609722,0.335776926,31.676,30.457,1.219,28.5874,2.248697222,2.248697222,0.32124246
2022-08-21,HKS,8,2022,summer,6,30.90052083,0.424536769,31.676,30.356,1.32,28.5874,2.313120833,2.313120833,0.330445833
2022-08-21,IT,8,2022,summer,6,29.59061806,0.839141128,30.659,26.488,4.171,28.5874,1.003218056,1.003218056,0.143316865
2022-08-21,OT,8,2022,summer,6,30.05605556,0.701528379,31.574,28.456,3.118,28.5874,1.468655556,1.468655556,0.209807937
2022-08-22,HK,8,2022,summer,6,30.87941667,0.430229041,31.676,30.154,1.522,28.5874,2.292016667,2.292016667,0.327430952
2022-08-22,HKS,8,2022,summer,6,31.032,0.634142227,32.188,30.054,2.134,28.5874,2.4446,2.4446,0.349228571
2022-08-22,IT,8,2022,summer,6,29.55888889,0.38334983,30.457,28.06,2.397,28.5874,0.971488889,0,0
2022-08-22,OT,8,2022,summer,6,30.12355556,0.54237273,31.268,29.053,2.215,28.5874,1.536155556,1.536155556,0.219450794
2022-08-23,HK,8,2022,summer,6,30.44730556,0.22941605,30.862,29.953,0.909,28.5874,1.859905556,1.859905556,0.265700794
2022-08-23,HKS,8,2022,summer,6,30.61622222,0.546164278,31.88,29.652,2.228,28.5874,2.028822222,2.028822222,0.289831746
2022-08-23,IT,8,2022,summer,6,30.09223611,0.405038667,30.862,29.552,1.31,28.5874,1.504836111,1.504836111,0.214976587
2022-08-23,OT,8,2022,summer,6,30.59651389,0.391409949,31.574,29.853,1.721,28.5874,2.009113889,2.009113889,0.28701627
2022-08-24,HK,8,2022,summer,6,29.95884028,0.151615665,30.255,29.652,0.603,28.5874,1.371440278,1.371440278,0.19592004
2022-08-24,HKS,8,2022,summer,6,30.00525,0.330575478,30.963,29.652,1.311,28.5874,1.41785,1.41785,0.20255
2022-08-24,IT,8,2022,summer,6,29.95909028,0.308381902,30.457,29.452,1.005,28.5874,1.371690278,1.371690278,0.195955754
2022-08-24,OT,8,2022,summer,6,30.93772917,0.390384412,31.676,30.255,1.421,28.5874,2.350329167,2.350329167,0.33576131
2022-08-25,HK,8,2022,summer,6,30.56120139,0.496077743,31.37,29.953,1.417,28.5874,1.973801389,1.973801389,0.281971627
2022-08-25,HKS,8,2022,summer,6,30.59075,0.503924618,31.37,29.953,1.417,28.5874,2.00335,2.00335,0.286192857
2022-08-25,IT,8,2022,summer,6,29.97322222,0.321730449,30.76,29.252,1.508,28.5874,1.385822222,1.385822222,0.197974603
2022-08-25,OT,8,2022,summer,6,30.57296528,0.476465298,31.676,29.552,2.124,28.5874,1.985565278,1.985565278,0.283652183
2022-08-26,HK,8,2022,summer,6,30.69009722,0.213474236,31.166,30.356,0.81,28.5874,2.102697222,2.102697222,0.300385317
2022-08-26,HKS,8,2022,summer,6,30.71129167,0.238028936,31.268,30.356,0.912,28.5874,2.123891667,2.123891667,0.303413095
2022-08-26,IT,8,2022,summer,6,29.17157639,1.004483255,29.953,24.641,5.312,28.5874,0.584176389,0,0
2022-08-26,OT,8,2022,summer,6,29.77465972,0.677929975,30.76,27.272,3.488,28.5874,1.187259722,1.187259722,0.169608532
2022-08-27,HK,8,2022,summer,6,30.80627778,0.456915096,31.676,30.154,1.522,28.5874,2.218877778,2.218877778,0.31698254
2022-08-27,HKS,8,2022,summer,6,30.89613194,0.560778421,31.983,30.154,1.829,28.5874,2.308731944,2.308731944,0.329818849
2022-08-27,IT,8,2022,summer,6,28.69588889,0.381321847,29.552,27.862,1.69,28.5874,0.108488889,0,0
2022-08-27,OT,8,2022,summer,6,29.46718056,0.67639024,31.676,28.06,3.616,28.5874,0.879780556,0,0
2022-08-28,HK,8,2022,summer,6,30.85679167,0.178509637,31.166,30.356,0.81,28.5874,2.269391667,2.269391667,0.32419881
2022-08-28,HKS,8,2022,summer,6,30.90852778,0.270578788,31.676,30.255,1.421,28.5874,2.321127778,2.321127778,0.331589683
2022-08-28,IT,8,2022,summer,6,29.88325694,0.514869414,30.76,28.754,2.006,28.5874,1.295856944,1.295856944,0.185122421
2022-08-28,OT,8,2022,summer,6,30.789625,0.632463646,32.6,29.252,3.348,28.5874,2.202225,2.202225,0.314603571
2022-08-29,HKS,8,2022,summer,6,31.057,0.434334659,32.086,30.356,1.73,28.5874,2.4696,2.4696,0.3528
2022-08-29,IT,8,2022,summer,6,29.91304861,1.005726529,31.166,26.39,4.776,28.5874,1.325648611,1.325648611,0.189378373
2022-08-29,OT,8,2022,summer,6,30.70956944,1.211502175,33.222,26.585,6.637,28.5874,2.122169444,2.122169444,0.303167063
2022-08-30,HK,8,2022,summer,6,31.08163194,0.55448692,32.086,29.953,2.133,28.5874,2.494231944,2.494231944,0.356318849
2022-08-30,HKS,8,2022,summer,6,31.232375,0.733000294,32.497,29.853,2.644,28.5874,2.644975,2.644975,0.377853571
2022-08-30,IT,8,2022,summer,6,28.57172222,1.419697212,31.064,25.513,5.551,28.5874,-0.015677778,0,0
2022-08-30,OT,8,2022,summer,6,30.62047917,0.673059323,32.086,29.053,3.033,28.5874,2.033079167,2.033079167,0.290439881
2022-08-31,HK,8,2022,summer,6,30.95341667,0.430542421,31.88,30.154,1.726,28.5874,2.366016667,2.366016667,0.338002381
2022-08-31,HKS,8,2022,summer,6,31.1496875,0.722730171,33.222,30.255,2.967,28.5874,2.5622875,2.5622875,0.366041071
2022-08-31,IT,8,2022,summer,6,29.39652778,0.428728009,30.054,28.456,1.598,28.5874,0.809127778,0,0
2022-08-31,OT,8,2022,summer,6,29.99217361,1.772438928,34.374,27.567,6.807,28.5874,1.404773611,1.404773611,0.200681944
2022-09-01,HK,9,2022,fall,7,30.84921528,0.251347116,31.37,30.154,1.216,28.5874,2.261815278,2.261815278,0.323116468
2022-09-01,HKS,9,2022,fall,7,30.90864583,0.33433882,31.676,30.255,1.421,28.5874,2.321245833,2.321245833,0.331606548
2022-09-01,IT,9,2022,fall,7,29.34526389,0.752202602,30.054,26.292,3.762,28.5874,0.757863889,0,0
2022-09-01,OT,9,2022,fall,7,30.82604167,0.715272708,33.222,28.655,4.567,28.5874,2.238641667,2.238641667,0.319805952
2022-09-02,HK,9,2022,fall,7,30.48575694,0.163628107,30.76,30.154,0.606,28.5874,1.898356944,1.898356944,0.271193849
2022-09-02,HKS,9,2022,fall,7,30.46964583,0.204757822,30.76,30.054,0.706,28.5874,1.882245833,1.882245833,0.268892262
2022-09-02,IT,9,2022,fall,7,29.2369375,0.16992311,29.452,28.754,0.698,28.5874,0.6495375,0,0
2022-09-02,OT,9,2022,fall,7,30.23965278,0.531489941,31.88,29.152,2.728,28.5874,1.652252778,1.652252778,0.236036111
2022-09-03,HK,9,2022,fall,7,29.69510417,0.351994074,30.255,29.152,1.103,28.5874,1.107704167,1.107704167,0.158243452
2022-09-03,HKS,9,2022,fall,7,29.67766667,0.350569223,30.255,29.152,1.103,28.5874,1.090266667,1.090266667,0.155752381
2022-09-03,IT,9,2022,fall,7,27.66594444,1.2898971,29.452,26.097,3.355,28.5874,-0.921455556,0,0
2022-09-03,OT,9,2022,fall,7,28.18731944,1.334455808,30.862,26.097,4.765,28.5874,-0.400080556,0,0
2022-09-04,HK,9,2022,fall,7,29.10609028,0.206075209,29.552,28.853,0.699,28.5874,0.518690278,0,0
2022-09-04,HKS,9,2022,fall,7,29.11925,0.233253811,29.552,28.853,0.699,28.5874,0.53185,0,0
2022-09-04,IT,9,2022,fall,7,26.13259722,0.556907763,27.272,25.319,1.953,28.5874,-2.454802778,0,0
2022-09-04,OT,9,2022,fall,7,27.47633333,0.395419809,28.754,26.488,2.266,28.5874,-1.111066667,0,0
2022-09-05,HK,9,2022,fall,7,29.36889583,0.490399633,30.255,28.754,1.501,28.5874,0.781495833,0,0
2022-09-05,HKS,9,2022,fall,7,29.40741667,0.55349823,30.356,28.655,1.701,28.5874,0.820016667,0,0
2022-09-05,IT,9,2022,fall,7,27.52863194,0.52742183,28.456,26.683,1.773,28.5874,-1.058768056,0,0
2022-09-05,OT,9,2022,fall,7,28.84722917,0.712561574,30.255,27.665,2.59,28.5874,0.259829167,0,0
2022-09-06,HK,9,2022,fall,7,29.17001389,0.342277542,29.853,28.754,1.099,28.5874,0.582613889,0,0
2022-09-06,HKS,9,2022,fall,7,29.30097917,0.503932809,30.457,28.655,1.802,28.5874,0.713579167,0,0
2022-09-06,IT,9,2022,fall,7,29.04427083,0.423015651,29.552,28.456,1.096,28.5874,0.456870833,0,0
2022-09-06,OT,9,2022,fall,7,30.50024306,0.523114092,31.778,29.252,2.526,28.5874,1.912843056,1.912843056,0.273263294
2022-09-07,HK,9,2022,fall,7,29.32415972,0.566811887,30.457,28.555,1.902,28.5874,0.736759722,0,0
2022-09-07,HKS,9,2022,fall,7,29.43816667,0.816495921,31.166,28.456,2.71,28.5874,0.850766667,0,0
2022-09-07,IT,9,2022,fall,7,29.06453472,0.233686178,29.552,28.555,0.997,28.5874,0.477134722,0,0
2022-09-07,OT,9,2022,fall,7,30.43529167,0.57561664,31.778,29.152,2.626,28.5874,1.847891667,1.847891667,0.263984524
2022-09-08,HK,9,2022,fall,7,28.62940278,0.275891418,29.252,27.961,1.291,28.5874,0.042002778,0,0
2022-09-08,HKS,9,2022,fall,7,28.5475,0.349931543,29.352,27.764,1.588,28.5874,-0.0399,0,0
2022-09-08,IT,9,2022,fall,7,28.77455556,0.384424732,29.252,27.37,1.882,28.5874,0.187155556,0,0
2022-09-08,OT,9,2022,fall,7,30.17234722,0.743533713,31.778,27.567,4.211,28.5874,1.584947222,1.584947222,0.226421032
2022-09-09,HK,9,2022,fall,7,28.34839583,0.366145567,28.953,27.665,1.288,28.5874,-0.239004167,0,0
2022-09-09,HKS,9,2022,fall,7,28.304,0.454940305,29.252,27.468,1.784,28.5874,-0.2834,0,0
2022-09-09,IT,9,2022,fall,7,28.79486806,0.232077129,29.152,28.357,0.795,28.5874,0.207468056,0,0
